"SurveyResponseID","AnswerNumber","WebsiteForPlanning","WebsiteForBooking","UsefulnessRating"
3606281,100,"Friends, family and colleagues","Friends, family and colleagues","Very Useful10"
3606224,126,"Friends, family and colleagues","Friends, family and colleagues","9"
3626664,107,"Google+","Google+","5"
3606838,131,"Google+",NA,"8"
3626664,107,"Google+","Google+","5"
3606224,128,"Travel guides/books about New Zealand",NA,"8"
3606296,93,"Friends, family and colleagues","Friends, family and colleagues","8"
3606224,127,"www.tripadvisor.com","www.tripadvisor.com","Very Useful10"
3626675,107,"Friends, family and colleagues","Friends, family and colleagues","7"
3606237,91,"Airline websites","Airline websites","9"
3606298,93,"Friends, family and colleagues",NA,"7"
3606854,101,"Google+",NA,"8"
3626684,100,"Airline websites","Airline websites","8"
3606241,95,"Google+",NA,"9"
3606854,101,"Google+",NA,"9"
3606298,93,"Airline websites",NA,"7"
3606854,100,"Another specific New Zealand website, including attraction, transport or accommodation sites",NA,"9"
3606298,95,"Webjet","Webjet","7"
3606298,94,"Google+",NA,"5"
3606272,149,"www.tripadvisor.com",NA,"Very Useful10"
3606272,151,"100% Pure New Zealand www.newzealand.com",NA,"Very Useful10"
3606854,102,"Travel guides/books about New Zealand",NA,"8"
3606272,153,"Other publications e.g. magazines",NA,"9"
3626689,91,"Friends, family and colleagues",NA,"9"
3606298,94,"Google+",NA,"7"
3606272,150,"www.lonleyplanet.com",NA,"9"
3606272,150,"www.lonleyplanet.com",NA,"Very Useful10"
3606272,151,"Another specific New Zealand website, including attraction, transport or accommodation sites",NA,"Very Useful10"
3606272,153,"Online travel blogs",NA,"9"
3626700,95,"Travel agents in your home country in person","Travel agents in your home country in person","Very Useful10"
3606272,152,"Google+",NA,"Very Useful10"
3606272,152,"Google+",NA,"Very Useful10"
3606316,96,"Airline websites","Airline websites","7"
3606863,114,"www.tripadvisor.com",NA,"8"
3606331,88,"Airline websites","Airline websites","Very Useful10"
3606288,143,"www.tripadvisor.com",NA,"7"
3606288,143,"www.tripadvisor.com",NA,"7"
3626709,95,"Travel guides/books about New Zealand","Travel guides/books about New Zealand","8"
3606870,105,"Another specific New Zealand website, including attraction, transport or accommodation sites","Another specific New Zealand website, including attraction, transport or accommodation sites","Very Useful10"
3606288,144,"www.wotif.com",NA,"8"
3606348,105,"Other publications e.g. magazines",NA,"Very Useful10"
3606870,104,"100% Pure New Zealand www.newzealand.com","100% Pure New Zealand www.newzealand.com","Very Useful10"
3606288,142,"Travel agents in your home country over the phone",NA,"8"
3606288,144,"Websites of individual i-SITE centres",NA,"8"
3606888,126,"www.tripadvisor.com",NA,"9"
3606363,143,"Facebook",NA,"9"
3606288,145,"Travel guides/books about New Zealand",NA,"9"
3626723,120,"www.tripadvisor.com",NA,"9"
3606288,145,"Travel guides/books about New Zealand",NA,"9"
3606363,143,"Facebook",NA,"9"
3606888,128,"100% Pure New Zealand www.newzealand.com",NA,"8"
3626723,120,"www.lonleyplanet.com",NA,"9"
3606888,126,"Friends, family and colleagues",NA,"9"
3626723,123,"Travel guides/books about New Zealand",NA,"8"
3606366,129,"Another specific New Zealand website, including attraction, transport or accommodation sites",NA,"8"
3606888,127,"www.lonleyplanet.com",NA,"8"
3606888,127,"www.lonleyplanet.com",NA,"7"
3606366,130,"Travel guides/books about New Zealand",NA,"Very Useful10"
3626723,122,"Expedia","Expedia","Very Useful10"
3606289,119,"100% Pure New Zealand www.newzealand.com",NA,"Very Useful10"
3606366,129,"Expedia","Expedia","8"
3626723,123,"Online travel blogs",NA,"8"
3606366,129,"Expedia","Expedia","Very Useful10"
3626723,121,"Google+",NA,"8"
3606888,128,"Facebook",NA,"8"
3626723,121,"Google+",NA,"8"
3606289,117,"Friends, family and colleagues","Friends, family and colleagues","Very Useful10"
3606289,118,"Airline websites","Airline websites","Very Useful10"
3626725,99,"Travel agents in your home country in person","Travel agents in your home country in person","Very Useful10"
3606289,119,"Online travel blogs",NA,"Very Useful10"
3606289,120,"Another social networking website","Another social networking website","Very Useful10"
3606291,129,"Friends, family and colleagues",NA,"6"
3606893,140,"Airline websites","Airline websites","Very Useful10"
3626743,201,"Travel guides/books about New Zealand",NA,"8"
3606381,172,"www.lonleyplanet.com",NA,"9"
3606291,131,"Travel guides/books about New Zealand",NA,"Very Useful10"
3626743,198,"Friends, family and colleagues",NA,"9"
3606893,141,"By phoning airlines","By phoning airlines","9"
3606291,132,"Other publications e.g. magazines",NA,"Very Useful10"
3626743,198,"Airline websites","Airline websites","7"
3606291,132,"Other publications e.g. magazines",NA,"Very Useful10"
3606381,173,"Online travel blogs",NA,"9"
3626743,198,"Airline websites","Airline websites","9"
3606381,173,"Online travel blogs",NA,"7"
3606893,142,"Webjet","Webjet","8"
3626743,199,"www.lonleyplanet.com",NA,"7"
3606381,171,"By visiting an airline outlet","By visiting an airline outlet","9"
3626743,200,"Online travel blogs",NA,"Very Useful10"
3626743,200,"Online travel blogs",NA,"7"
3606381,174,"Travel guides/books about New Zealand",NA,"9"
3606904,107,"Another specific New Zealand website, including attraction, transport or accommodation sites","Another specific New Zealand website, including attraction, transport or accommodation sites","Very Useful10"
3626748,99,"Another specific New Zealand website, including attraction, transport or accommodation sites",NA,"8"
3606381,172,"www.tripadvisor.com",NA,"9"
3626748,99,"Another specific New Zealand website, including attraction, transport or accommodation sites",NA,"9"
3606381,174,"Another source",NA,"9"
3606305,125,"Friends, family and colleagues",NA,"9"
3626748,100,"Online travel blogs",NA,"6"
3626748,101,"Travel guides/books about New Zealand",NA,"8"
3626748,101,"Travel guides/books about New Zealand",NA,"7"
3606305,126,"www.tripadvisor.com",NA,"7"
3606396,112,"Travel guides/books about New Zealand",NA,"6"
3606396,112,"Travel guides/books about New Zealand",NA,"6"
3606911,163,"Friends, family and colleagues",NA,"9"
3606305,126,"www.tripadvisor.com",NA,"8"
3606396,111,"www.tripadvisor.com",NA,"6"
3606305,128,"Another specific New Zealand website, including attraction, transport or accommodation sites",NA,"6"
3606911,164,"www.tripadvisor.com",NA,"Very Useful10"
3606396,111,"www.lonleyplanet.com",NA,"6"
3606305,128,"Another specific New Zealand website, including attraction, transport or accommodation sites",NA,"6"
3606911,164,"www.tripadvisor.com",NA,"Very Useful10"
3606305,127,"www.wotif.com",NA,"6"
3606911,166,"Websites of individual i-SITE centres",NA,"9"
3606911,166,"Websites of individual i-SITE centres",NA,"Not Sure"
3606305,127,"100% Pure New Zealand www.newzealand.com",NA,"6"
3606911,167,"Another specific New Zealand website, including attraction, transport or accommodation sites",NA,"9"
3606911,165,"www.wotif.com",NA,"9"
3626750,108,"None of these","None of these","None of these"
3606305,132,"Other publications e.g. magazines",NA,"8"
3606305,132,"Other publications e.g. magazines",NA,"8"
3606911,165,"100% Pure New Zealand www.newzealand.com",NA,"9"
3606305,129,"Webjet",NA,"7"
3626768,92,"www.tripadvisor.com",NA,"9"
3606413,151,"Travel agents in your home country in person","Travel agents in your home country in person","9"
3606413,151,"Travel agents in your home country in person","Travel agents in your home country in person","8"
3606911,169,"Travel guides/books about New Zealand",NA,"9"
3606305,131,"Travel guides/books about New Zealand",NA,"6"
3626768,92,"Google+",NA,"9"
3606911,168,"Online travel blogs",NA,"Very Useful10"
3606911,168,"Online travel blogs",NA,"9"
3606305,130,"Expedia",NA,"6"
3606305,130,"Expedia",NA,"6"
3606413,152,"100% Pure New Zealand www.newzealand.com",NA,"9"
3606911,167,"Google+",NA,"9"
3626773,104,"Google+",NA,"9"
3606305,131,"Online travel blogs",NA,"6"
3606413,151,"Travel agents in your home country via the internet",NA,"8"
3626773,103,"Travel agents in your home country over the phone","Travel agents in your home country over the phone","8"
3606413,153,"Facebook",NA,"7"
3606305,129,"Google+",NA,"7"
3606413,153,"Facebook",NA,"8"
3606913,109,"www.tripadvisor.com",NA,"8"
3626782,98,"Friends, family and colleagues","Friends, family and colleagues","Very Useful10"
3606306,110,"Travel guides/books about New Zealand",NA,"8"
3606413,154,"www.i-SITE.org.nz",NA,"8"
3606913,109,"www.tripadvisor.com",NA,"Very Useful10"
3606306,110,"Travel guides/books about New Zealand",NA,"7"
3626782,99,"Airline websites","Airline websites","Very Useful10"
3606913,108,"Friends, family and colleagues",NA,"8"
3606306,109,"Friends, family and colleagues",NA,"8"
3626782,100,"Expedia","Expedia","Very Useful10"
3606913,110,"Another specific New Zealand website, including attraction, transport or accommodation sites",NA,"7"
3606414,118,"Another specific New Zealand website, including attraction, transport or accommodation sites",NA,"8"
3606307,113,"Friends, family and colleagues",NA,"Very Useful10"
3606414,116,"www.tripadvisor.com",NA,"8"
3606913,110,"Travel guides/books about New Zealand",NA,"7"
3606307,114,"Webjet",NA,"Very Useful10"
3606307,114,"Webjet",NA,"Very Useful10"
3606414,119,"Travel guides/books about New Zealand",NA,"8"
3606321,133,"Google+","Google+","Very Useful10"
3606321,133,"Google+","Google+","Very Useful10"
3606920,104,"100% Pure New Zealand www.newzealand.com",NA,"Very Useful10"
3606414,119,"Travel guides/books about New Zealand",NA,"8"
3626791,117,"Expedia",NA,"Not Sure"
3606321,133,"100% Pure New Zealand www.newzealand.com",NA,"Very Useful10"
3606920,103,"Airline websites","Airline websites","Very Useful10"
3626791,117,"Another source","Another source","Another source"
3626791,117,"Another source","Another source","Not Sure"
3606920,104,"Another specific New Zealand website, including attraction, transport or accommodation sites","Another specific New Zealand website, including attraction, transport or accommodation sites","Very Useful10"
3606414,117,"100% Pure New Zealand www.newzealand.com",NA,"8"
3606414,117,"100% Pure New Zealand www.newzealand.com",NA,"8"
3606920,104,"Another specific New Zealand website, including attraction, transport or accommodation sites","Another specific New Zealand website, including attraction, transport or accommodation sites","Very Useful10"
3626809,159,"Travel guides/books about New Zealand",NA,""
3606323,126,"Friends, family and colleagues",NA,"8"
3606414,118,"Expedia",NA,"8"
3626809,158,"Google+","Google+",""
3606920,105,"Google+",NA,"Very Useful10"
3606323,128,"Travel guides/books about New Zealand",NA,"8"
3626809,158,"Essential New Zealand mobile app",NA,""
3606323,128,"Online travel blogs",NA,"8"
3606323,127,"Facebook",NA,"5"
3606927,108,"Friends, family and colleagues",NA,"Very Useful10"
3606323,127,"Facebook",NA,"3"
3606430,107,"Airline websites",NA,"Very Useful10"
3626809,157,"www.i-SITE.org.nz","www.i-SITE.org.nz",""
3606927,108,"Airline websites","Airline websites","Very Useful10"
3606927,108,"Airline websites","Airline websites","Very Useful10"
3606927,109,"Facebook",NA,"Very Useful10"
3626809,160,"Other publications e.g. magazines",NA,""
3626823,112,"Weibu",NA,"7"
3606936,129,"Travel agents in your home country in person","Travel agents in your home country in person","Very Useful10"
3606936,130,"Google+",NA,"Very Useful10"
3606324,133,"100% Pure New Zealand www.newzealand.com",NA,"6"
3626832,99,"None of these","None of these","None of these"
3606324,133,"100% Pure New Zealand www.newzealand.com",NA,"8"
3606433,142,"Another specific New Zealand website, including attraction, transport or accommodation sites","Another specific New Zealand website, including attraction, transport or accommodation sites","9"
3606433,142,"Another specific New Zealand website, including attraction, transport or accommodation sites","Another specific New Zealand website, including attraction, transport or accommodation sites","9"
3606324,134,"Google+",NA,"8"
3606433,141,"www.tripadvisor.com","www.tripadvisor.com","8"
3606433,141,"www.tripadvisor.com","www.tripadvisor.com","9"
3606324,134,"Essential New Zealand mobile app",NA,"8"
3606938,100,"Google+",NA,"9"
3606433,143,"Travel guides/books about New Zealand",NA,"9"
3606324,136,"Other publications e.g. magazines",NA,"Not Sure"
3626841,103,"Friends, family and colleagues","Friends, family and colleagues","Very Useful10"
3606433,140,"Friends, family and colleagues",NA,"9"
3626841,104,"Google+",NA,"Not Sure"
3606324,135,"Travel guides/books about New Zealand",NA,"6"
3606324,135,"Travel guides/books about New Zealand",NA,"9"
3606433,140,"Airline websites","Airline websites","8"
3626841,104,"Another source",NA,"Not Sure"
3606433,140,"Airline websites","Airline websites","9"
3606324,130,"Friends, family and colleagues",NA,"9"
3606945,120,"By visiting an airline outlet",NA,"9"
3626848,114,"None of these","None of these","None of these"
3606945,121,"Another specific New Zealand website, including attraction, transport or accommodation sites","Another specific New Zealand website, including attraction, transport or accommodation sites","Not Sure"
3606324,132,"www.tripadvisor.com",NA,"Very Useful10"
3606945,120,"Friends, family and colleagues",NA,"9"
3606324,132,"www.lonleyplanet.com",NA,"Very Useful10"
3606446,105,"Airline websites","Airline websites","8"
3606446,107,"Another specific New Zealand website, including attraction, transport or accommodation sites",NA,"9"
3606952,123,"www.tripadvisor.com",NA,"8"
3606446,106,"www.wotif.com","www.wotif.com","8"
3626859,115,"Another specific New Zealand website, including attraction, transport or accommodation sites","Another specific New Zealand website, including attraction, transport or accommodation sites","7"
