"SurveyResponseID","AnswerNumber","HobbitExpType"
3619735,115,"Wanted to see where the film was made"
3619735,116,"I wanted to visit Hobbiton"
3619767,148,"The scenery"
3619767,149,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3619767,150,"Wanted to see where the film was made"
3619767,151,"I wanted to visit Hobbiton"
3619813,145,"The scenery"
3619813,146,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3619826,127,"The scenery"
3619826,128,"Wanted to see if the scenery was like it was in the film"
3619826,129,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3619826,130,"Wanted to see where the film was made"
3619826,131,"I wanted to visit Hobbiton"
3619826,132,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3619834,103,"The scenery"
3619834,104,"Wanted to see if the scenery was like it was in the film"
3619834,105,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3619834,106,"Wanted to see where the film was made"
3619834,107,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3619844,141,"The scenery"
3619844,142,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3619844,143,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3619856,112,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3619871,105,"The scenery"
3619871,106,"Wanted to see if the scenery was like it was in the film"
3619871,107,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3619871,108,"Wanted to see where the film was made"
3619871,109,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3619883,142,"The scenery"
3625781,147,"The scenery"
3625781,148,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3625781,149,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3625792,143,"The scenery"
3625792,144,"Wanted to see if the scenery was like it was in the film"
3625792,145,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3625792,146,"Wanted to see where the film was made"
3625792,147,"I wanted to visit Hobbiton"
3625792,148,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3625801,115,"The scenery"
3625801,116,"Wanted to see if the scenery was like it was in the film"
3625801,117,"Wanted to see where the film was made"
3625802,118,"The scenery"
3625802,119,"Wanted to see if the scenery was like it was in the film"
3625805,143,"The scenery"
3625805,144,"I wanted to visit Hobbiton"
3625809,110,"Wanted to see if the scenery was like it was in the film"
3625810,97,"The scenery"
3625810,98,"Wanted to see if the scenery was like it was in the film"
3625810,99,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3625810,100,"I wanted to visit Hobbiton"
3625822,112,"Wanted to see if the scenery was like it was in the film"
3625827,122,"The scenery"
3625827,123,"Wanted to see if the scenery was like it was in the film"
3625827,124,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3625831,108,"I wanted to visit Hobbiton"
3625841,136,"The scenery"
3625841,137,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3625853,106,"I wanted to visit Hobbiton"
3625853,107,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3625869,144,"The scenery"
3625869,145,"Wanted to see if the scenery was like it was in the film"
3625869,146,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3625869,147,"Wanted to see where the film was made"
3625869,148,"I wanted to visit Hobbiton"
3625881,96,"Wanted to see if the scenery was like it was in the film"
3625881,97,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3625881,98,"Wanted to see where the film was made"
3625881,99,"I wanted to visit Hobbiton"
3625893,114,"The scenery"
3625893,115,"Wanted to see if the scenery was like it was in the film"
3625893,116,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3625893,117,"Wanted to see where the film was made"
3625893,118,"I wanted to visit Hobbiton"
3625893,119,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3625904,130,"The scenery"
3625904,131,"Wanted to see if the scenery was like it was in the film"
3625904,132,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3625904,133,"Wanted to see where the film was made"
3625904,134,"I wanted to visit Hobbiton"
3625904,135,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3625914,110,"The scenery"
3625914,111,"Wanted to see if the scenery was like it was in the film"
3625914,112,"Wanted to see where the film was made"
3625914,113,"I wanted to visit Hobbiton"
3625914,114,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3625917,126,"The scenery"
3625917,127,"Wanted to see where the film was made"
3625937,148,"The scenery"
3625937,149,"Wanted to see if the scenery was like it was in the film"
3625937,150,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3625937,151,"Wanted to see where the film was made"
3625937,152,"I wanted to visit Hobbiton"
3625937,153,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3625948,111,"The scenery"
3625961,93,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3625963,112,"The scenery"
3625963,113,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3625965,166,"The scenery"
3625965,167,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3625965,168,"Wanted to see where the film was made"
3625965,169,"I wanted to visit Hobbiton"
3625965,170,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3625967,97,"The scenery"
3625967,98,"Wanted to see if the scenery was like it was in the film"
3626000,125,"The scenery"
3626000,126,"Wanted to see where the film was made"
3626000,127,"I wanted to visit Hobbiton"
3626003,176,"The scenery"
3626003,177,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626003,178,"Wanted to see where the film was made"
3626006,194,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626006,195,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3626020,97,"The scenery"
3626020,98,"I wanted to visit Hobbiton"
3626040,98,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3626041,89,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626087,114,"Wanted to see if the scenery was like it was in the film"
3626087,115,"I wanted to visit Hobbiton"
3626093,156,"The scenery"
3626093,157,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626093,158,"Wanted to see where the film was made"
3626102,153,"Wanted to see if the scenery was like it was in the film"
3626102,154,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626102,155,"I wanted to visit Hobbiton"
3626102,156,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3626152,159,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626152,160,"I wanted to visit Hobbiton"
3626157,117,"The scenery"
3626157,118,"I wanted to visit Hobbiton"
3626160,120,"The scenery"
3626181,140,"The scenery"
3626181,141,"Wanted to see if the scenery was like it was in the film"
3626181,142,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626185,155,"The scenery"
3626185,156,"Wanted to see if the scenery was like it was in the film"
3626185,157,"Wanted to see where the film was made"
3626185,158,"I wanted to visit Hobbiton"
3626185,159,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3626186,154,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626186,155,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3626244,109,"I wanted to visit Hobbiton"
3626271,125,"Wanted to see where the film was made"
3626277,120,"Wanted to see if the scenery was like it was in the film"
3626277,121,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626280,108,"The scenery"
3626280,109,"Wanted to see if the scenery was like it was in the film"
3626280,110,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626280,111,"Wanted to see where the film was made"
3626280,112,"I wanted to visit Hobbiton"
3626280,113,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3626324,114,"The scenery"
3626357,101,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626366,98,"Wanted to see if the scenery was like it was in the film"
3626366,99,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626366,100,"I wanted to visit Hobbiton"
3626372,127,"Wanted to see if the scenery was like it was in the film"
3626372,128,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626372,129,"Wanted to see where the film was made"
3626375,151,"The scenery"
3626375,152,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3626380,187,"The scenery"
3626380,188,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626386,161,"The scenery"
3626386,162,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3626387,142,"The scenery"
3626389,149,"The scenery"
3626389,150,"Wanted to see where the film was made"
3626389,151,"I wanted to visit Hobbiton"
3626402,97,"I wanted to visit Hobbiton"
3626418,175,"The scenery"
3626418,176,"Wanted to see if the scenery was like it was in the film"
3626418,177,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626418,178,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3626421,104,"The scenery"
3626421,105,"Wanted to see if the scenery was like it was in the film"
3626427,123,"The scenery"
3626439,131,"The scenery"
3626439,132,"I wanted to visit Hobbiton"
3626463,139,"The scenery"
3626463,140,"Wanted to see if the scenery was like it was in the film"
3626463,141,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626463,142,"Wanted to see where the film was made"
3626463,143,"I wanted to visit Hobbiton"
3626490,141,"The scenery"
3626491,150,"Wanted to see if the scenery was like it was in the film"
3626491,151,"I wanted to visit Hobbiton"
3626500,102,"The scenery"
3626500,103,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626500,104,"I wanted to visit Hobbiton"
3626504,145,"The scenery"
3626504,146,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3626511,136,"The scenery"
3626511,137,"Wanted to see if the scenery was like it was in the film"
3626511,138,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626511,139,"Wanted to see where the film was made"
3626511,140,"I wanted to visit Hobbiton"
3626511,141,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3626534,99,"The scenery"
3626534,100,"Wanted to see if the scenery was like it was in the film"
3626534,101,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626534,102,"Wanted to see where the film was made"
3626534,103,"I wanted to visit Hobbiton"
3626546,104,"The scenery"
3626553,107,"The scenery"
3626553,108,"Wanted to see if the scenery was like it was in the film"
3626553,109,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626553,110,"Wanted to see where the film was made"
3626553,111,"I wanted to visit Hobbiton"
3626564,105,"The scenery"
3626564,106,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3626572,124,"The scenery"
3626572,125,"Wanted to see if the scenery was like it was in the film"
3626585,111,"The scenery"
3626585,112,"Wanted to see where the film was made"
3626594,119,"The scenery"
3626594,120,"Wanted to see where the film was made"
3626612,147,"The scenery"
3626612,148,"Wanted to see if the scenery was like it was in the film"
3626612,149,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626612,150,"I wanted to visit Hobbiton"
3626651,154,"The scenery"
3626651,155,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626651,156,"I wanted to visit Hobbiton"
3626670,207,"The scenery"
3626670,208,"Wanted to see if the scenery was like it was in the film"
3626670,209,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626670,210,"Wanted to see where the film was made"
3626670,211,"I wanted to visit Hobbiton"
3626670,212,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3626674,156,"The scenery"
3626695,142,"The scenery"
3626695,143,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626695,144,"I wanted to visit Hobbiton"
3626723,115,"Wanted to see if the scenery was like it was in the film"
3626723,116,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3626723,117,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3626735,139,"The scenery"
3626735,140,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
